"LOCATION","Reporter country","FLOW","Flow","PARTNER","Partner country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CHE","Switzerland","EXP","Exports","SVK","Slovak Republic","A","Annual","2011","2011","USD","US Dollar","0","Units",,,555978999,,
"CHE","Switzerland","EXP","Exports","SVK","Slovak Republic","A","Annual","2012","2012","USD","US Dollar","0","Units",,,475616425,,
"CHE","Switzerland","EXP","Exports","SVK","Slovak Republic","A","Annual","2013","2013","USD","US Dollar","0","Units",,,556188703,,
"CHE","Switzerland","EXP","Exports","SVK","Slovak Republic","A","Annual","2014","2014","USD","US Dollar","0","Units",,,615957339,,
"CHE","Switzerland","EXP","Exports","SVK","Slovak Republic","A","Annual","2015","2015","USD","US Dollar","0","Units",,,537844748,,
"CHE","Switzerland","EXP","Exports","SVK","Slovak Republic","A","Annual","2016","2016","USD","US Dollar","0","Units",,,573772728,,
"CHE","Switzerland","EXP","Exports","SVK","Slovak Republic","A","Annual","2017","2017","USD","US Dollar","0","Units",,,554084334,,
"CHE","Switzerland","EXP","Exports","SVK","Slovak Republic","A","Annual","2018","2018","USD","US Dollar","0","Units",,,634175534,,
"CHE","Switzerland","EXP","Exports","ESP","Spain","A","Annual","2010","2010","USD","US Dollar","0","Units",,,6120986571,,
"CHE","Switzerland","EXP","Exports","ESP","Spain","A","Annual","2011","2011","USD","US Dollar","0","Units",,,6501401984,,
"CHE","Switzerland","EXP","Exports","ESP","Spain","A","Annual","2012","2012","USD","US Dollar","0","Units",,,5871100856,,
"CHE","Switzerland","EXP","Exports","ESP","Spain","A","Annual","2013","2013","USD","US Dollar","0","Units",,,5750610949,,
"CHE","Switzerland","EXP","Exports","ESP","Spain","A","Annual","2014","2014","USD","US Dollar","0","Units",,,6358975393,,
"CHE","Switzerland","EXP","Exports","ESP","Spain","A","Annual","2015","2015","USD","US Dollar","0","Units",,,5608202057,,
"CHE","Switzerland","EXP","Exports","ESP","Spain","A","Annual","2016","2016","USD","US Dollar","0","Units",,,5663530505,,
"CHE","Switzerland","EXP","Exports","ESP","Spain","A","Annual","2017","2017","USD","US Dollar","0","Units",,,5656441762,,
"CHE","Switzerland","EXP","Exports","ESP","Spain","A","Annual","2018","2018","USD","US Dollar","0","Units",,,6933167717,,
"CHE","Switzerland","EXP","Exports","SWE","Sweden","A","Annual","2010","2010","USD","US Dollar","0","Units",,,1578784331,,
"CHE","Switzerland","EXP","Exports","SWE","Sweden","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1785411593,,
"CHE","Switzerland","EXP","Exports","SWE","Sweden","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1703513372,,
"CHE","Switzerland","EXP","Exports","SWE","Sweden","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1584296827,,
"CHE","Switzerland","EXP","Exports","SWE","Sweden","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1617568049,,
"CHE","Switzerland","EXP","Exports","SWE","Sweden","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1536419975,,
"CHE","Switzerland","EXP","Exports","SWE","Sweden","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1464718848,,
"CHE","Switzerland","EXP","Exports","SWE","Sweden","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1508869205,,
"CHE","Switzerland","EXP","Exports","SWE","Sweden","A","Annual","2018","2018","USD","US Dollar","0","Units",,,1508193251,,
"CHE","Switzerland","EXP","Exports","TUR","Turkey","A","Annual","2010","2010","USD","US Dollar","0","Units",,,2023030744,,
"CHE","Switzerland","EXP","Exports","TUR","Turkey","A","Annual","2011","2011","USD","US Dollar","0","Units",,,2421708048,,
"CHE","Switzerland","EXP","Exports","TUR","Turkey","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1959336869,,
"CHE","Switzerland","EXP","Exports","TUR","Turkey","A","Annual","2013","2013","USD","US Dollar","0","Units",,,2151786036,,
"CHE","Switzerland","EXP","Exports","TUR","Turkey","A","Annual","2014","2014","USD","US Dollar","0","Units",,,2150768314,,
"CHE","Switzerland","EXP","Exports","TUR","Turkey","A","Annual","2015","2015","USD","US Dollar","0","Units",,,2589162299,,
"CHE","Switzerland","EXP","Exports","TUR","Turkey","A","Annual","2016","2016","USD","US Dollar","0","Units",,,2334378973,,
"CHE","Switzerland","EXP","Exports","TUR","Turkey","A","Annual","2017","2017","USD","US Dollar","0","Units",,,6113394704,,
"CHE","Switzerland","EXP","Exports","TUR","Turkey","A","Annual","2018","2018","USD","US Dollar","0","Units",,,2852240390,,
"CHE","Switzerland","EXP","Exports","GBR","United Kingdom","A","Annual","2010","2010","USD","US Dollar","0","Units",,,11496425084,,
"CHE","Switzerland","EXP","Exports","GBR","United Kingdom","A","Annual","2011","2011","USD","US Dollar","0","Units",,,11291604969,,
"CHE","Switzerland","EXP","Exports","GBR","United Kingdom","A","Annual","2012","2012","USD","US Dollar","0","Units",,,12174603930,,
"CHE","Switzerland","EXP","Exports","GBR","United Kingdom","A","Annual","2013","2013","USD","US Dollar","0","Units",,,11822935348,,
"CHE","Switzerland","EXP","Exports","GBR","United Kingdom","A","Annual","2014","2014","USD","US Dollar","0","Units",,,11863408928,,
"CHE","Switzerland","EXP","Exports","GBR","United Kingdom","A","Annual","2015","2015","USD","US Dollar","0","Units",,,13615553734,,
"CHE","Switzerland","EXP","Exports","GBR","United Kingdom","A","Annual","2016","2016","USD","US Dollar","0","Units",,,32671399525,,
"CHE","Switzerland","EXP","Exports","GBR","United Kingdom","A","Annual","2017","2017","USD","US Dollar","0","Units",,,16983892167,,
"CHE","Switzerland","EXP","Exports","GBR","United Kingdom","A","Annual","2018","2018","USD","US Dollar","0","Units",,,10654056350,,
"CHE","Switzerland","EXP","Exports","USA","United States","A","Annual","2010","2010","USD","US Dollar","0","Units",,,19814520129,,
"CHE","Switzerland","EXP","Exports","USA","United States","A","Annual","2011","2011","USD","US Dollar","0","Units",,,23812236570,,
"CHE","Switzerland","EXP","Exports","USA","United States","A","Annual","2012","2012","USD","US Dollar","0","Units",,,25113117297,,
"CHE","Switzerland","EXP","Exports","USA","United States","A","Annual","2013","2013","USD","US Dollar","0","Units",,,26788443829,,
"CHE","Switzerland","EXP","Exports","USA","United States","A","Annual","2014","2014","USD","US Dollar","0","Units",,,30899985638,,
"CHE","Switzerland","EXP","Exports","USA","United States","A","Annual","2015","2015","USD","US Dollar","0","Units",,,30652651475,,
"CHE","Switzerland","EXP","Exports","USA","United States","A","Annual","2016","2016","USD","US Dollar","0","Units",,,36971600894,,
"CHE","Switzerland","EXP","Exports","USA","United States","A","Annual","2017","2017","USD","US Dollar","0","Units",,,36695100595,,
"CHE","Switzerland","EXP","Exports","USA","United States","A","Annual","2018","2018","USD","US Dollar","0","Units",,,40905072042,,
"CHE","Switzerland","EXP","Exports","ARG","Argentina","A","Annual","2010","2010","USD","US Dollar","0","Units",,,439207456,,
"CHE","Switzerland","EXP","Exports","ARG","Argentina","A","Annual","2011","2011","USD","US Dollar","0","Units",,,510277612,,
"CHE","Switzerland","EXP","Exports","ARG","Argentina","A","Annual","2012","2012","USD","US Dollar","0","Units",,,530996271,,
"CHE","Switzerland","EXP","Exports","ARG","Argentina","A","Annual","2013","2013","USD","US Dollar","0","Units",,,804882385,,
"CHE","Switzerland","EXP","Exports","ARG","Argentina","A","Annual","2014","2014","USD","US Dollar","0","Units",,,729249145,,
"CHE","Switzerland","EXP","Exports","ARG","Argentina","A","Annual","2015","2015","USD","US Dollar","0","Units",,,876631175,,
"CHE","Switzerland","EXP","Exports","ARG","Argentina","A","Annual","2016","2016","USD","US Dollar","0","Units",,,674325475,,
"CHE","Switzerland","EXP","Exports","ARG","Argentina","A","Annual","2017","2017","USD","US Dollar","0","Units",,,804090943,,
"CHE","Switzerland","EXP","Exports","ARG","Argentina","A","Annual","2018","2018","USD","US Dollar","0","Units",,,853262663,,
"CHE","Switzerland","EXP","Exports","BRA","Brazil","A","Annual","2010","2010","USD","US Dollar","0","Units",,,2218508749,,
"CHE","Switzerland","EXP","Exports","BRA","Brazil","A","Annual","2011","2011","USD","US Dollar","0","Units",,,2500199569,,
"CHE","Switzerland","EXP","Exports","BRA","Brazil","A","Annual","2012","2012","USD","US Dollar","0","Units",,,2508565562,,
"CHE","Switzerland","EXP","Exports","BRA","Brazil","A","Annual","2013","2013","USD","US Dollar","0","Units",,,2396063296,,
"CHE","Switzerland","EXP","Exports","BRA","Brazil","A","Annual","2014","2014","USD","US Dollar","0","Units",,,2282579911,,
"CHE","Switzerland","EXP","Exports","BRA","Brazil","A","Annual","2015","2015","USD","US Dollar","0","Units",,,2137665778,,
"CHE","Switzerland","EXP","Exports","BRA","Brazil","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1944951422,,
"CHE","Switzerland","EXP","Exports","BRA","Brazil","A","Annual","2017","2017","USD","US Dollar","0","Units",,,2267560923,,
"CHE","Switzerland","EXP","Exports","BRA","Brazil","A","Annual","2018","2018","USD","US Dollar","0","Units",,,2673653654,,
"CHE","Switzerland","EXP","Exports","CHL","Chile","A","Annual","2010","2010","USD","US Dollar","0","Units",,,198043811,,
"CHE","Switzerland","EXP","Exports","CHL","Chile","A","Annual","2011","2011","USD","US Dollar","0","Units",,,307261169,,
"CHE","Switzerland","EXP","Exports","CHL","Chile","A","Annual","2012","2012","USD","US Dollar","0","Units",,,287348907,,
"CHE","Switzerland","EXP","Exports","CHL","Chile","A","Annual","2013","2013","USD","US Dollar","0","Units",,,317877729,,
"CHE","Switzerland","EXP","Exports","CHL","Chile","A","Annual","2014","2014","USD","US Dollar","0","Units",,,277479542,,
"CHE","Switzerland","EXP","Exports","CHL","Chile","A","Annual","2015","2015","USD","US Dollar","0","Units",,,265957107,,
"CHE","Switzerland","EXP","Exports","CHL","Chile","A","Annual","2016","2016","USD","US Dollar","0","Units",,,291573419,,
"CHE","Switzerland","EXP","Exports","CHL","Chile","A","Annual","2017","2017","USD","US Dollar","0","Units",,,309214316,,
"CHE","Switzerland","EXP","Exports","CHL","Chile","A","Annual","2018","2018","USD","US Dollar","0","Units",,,330690818,,
"CHE","Switzerland","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2010","2010","USD","US Dollar","0","Units",,,7212116769,,
"CHE","Switzerland","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2011","2011","USD","US Dollar","0","Units",,,9910474174,,
"CHE","Switzerland","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2012","2012","USD","US Dollar","0","Units",,,8353031745,,
"CHE","Switzerland","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2013","2013","USD","US Dollar","0","Units",,,9452617004,,
"CHE","Switzerland","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2014","2014","USD","US Dollar","0","Units",,,9709724016,,
"CHE","Switzerland","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2015","2015","USD","US Dollar","0","Units",,,20075562126,,
"CHE","Switzerland","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2016","2016","USD","US Dollar","0","Units",,,26964204235,,
"CHE","Switzerland","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2017","2017","USD","US Dollar","0","Units",,,24474529021,,
"CHE","Switzerland","EXP","Exports","CHN","China (People's Republic of)","A","Annual","2018","2018","USD","US Dollar","0","Units",,,30340747219,,
"CHE","Switzerland","EXP","Exports","EST","Estonia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,78172175,,
"CHE","Switzerland","EXP","Exports","EST","Estonia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,114081587,,
"CHE","Switzerland","EXP","Exports","EST","Estonia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,131366529,,
"CHE","Switzerland","EXP","Exports","EST","Estonia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,144367620,,
"CHE","Switzerland","EXP","Exports","EST","Estonia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,126834868,,
"CHE","Switzerland","EXP","Exports","EST","Estonia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,149743069,,
"CHE","Switzerland","EXP","Exports","EST","Estonia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,171761403,,
"CHE","Switzerland","EXP","Exports","EST","Estonia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,157604763,,
"CHE","Switzerland","EXP","Exports","EST","Estonia","A","Annual","2018","2018","USD","US Dollar","0","Units",,,177841775,,
"CHE","Switzerland","EXP","Exports","IND","India","A","Annual","2010","2010","USD","US Dollar","0","Units",,,2486937116,,
"CHE","Switzerland","EXP","Exports","IND","India","A","Annual","2011","2011","USD","US Dollar","0","Units",,,3343618928,,
"CHE","Switzerland","EXP","Exports","IND","India","A","Annual","2012","2012","USD","US Dollar","0","Units",,,2842779323,,
"CHE","Switzerland","EXP","Exports","IND","India","A","Annual","2013","2013","USD","US Dollar","0","Units",,,2165233842,,
"CHE","Switzerland","EXP","Exports","IND","India","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1898404883,,
"CHE","Switzerland","EXP","Exports","IND","India","A","Annual","2015","2015","USD","US Dollar","0","Units",,,21282132213,,
"CHE","Switzerland","EXP","Exports","IND","India","A","Annual","2016","2016","USD","US Dollar","0","Units",,,14522678030,,
"CHE","Switzerland","EXP","Exports","IND","India","A","Annual","2017","2017","USD","US Dollar","0","Units",,,19837113296,,
"CHE","Switzerland","EXP","Exports","IND","India","A","Annual","2018","2018","USD","US Dollar","0","Units",,,17812975046,,
"CHE","Switzerland","EXP","Exports","IDN","Indonesia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,421999050,,
"CHE","Switzerland","EXP","Exports","IDN","Indonesia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,491572309,,
"CHE","Switzerland","EXP","Exports","IDN","Indonesia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,460401965,,
"CHE","Switzerland","EXP","Exports","IDN","Indonesia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,620280195,,
"CHE","Switzerland","EXP","Exports","IDN","Indonesia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,667324929,,
"CHE","Switzerland","EXP","Exports","IDN","Indonesia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,575392251,,
"CHE","Switzerland","EXP","Exports","IDN","Indonesia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,463142144,,
"CHE","Switzerland","EXP","Exports","IDN","Indonesia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,459397026,,
"CHE","Switzerland","EXP","Exports","IDN","Indonesia","A","Annual","2018","2018","USD","US Dollar","0","Units",,,505010730,,
"CHE","Switzerland","EXP","Exports","ISR","Israel","A","Annual","2010","2010","USD","US Dollar","0","Units",,,921952882,,
"CHE","Switzerland","EXP","Exports","ISR","Israel","A","Annual","2011","2011","USD","US Dollar","0","Units",,,1067240228,,
"CHE","Switzerland","EXP","Exports","ISR","Israel","A","Annual","2012","2012","USD","US Dollar","0","Units",,,1072875024,,
"CHE","Switzerland","EXP","Exports","ISR","Israel","A","Annual","2013","2013","USD","US Dollar","0","Units",,,1187803318,,
"CHE","Switzerland","EXP","Exports","ISR","Israel","A","Annual","2014","2014","USD","US Dollar","0","Units",,,1189501679,,
"CHE","Switzerland","EXP","Exports","ISR","Israel","A","Annual","2015","2015","USD","US Dollar","0","Units",,,1151122156,,
"CHE","Switzerland","EXP","Exports","ISR","Israel","A","Annual","2016","2016","USD","US Dollar","0","Units",,,1131389460,,
"CHE","Switzerland","EXP","Exports","ISR","Israel","A","Annual","2017","2017","USD","US Dollar","0","Units",,,1103078072,,
"CHE","Switzerland","EXP","Exports","ISR","Israel","A","Annual","2018","2018","USD","US Dollar","0","Units",,,1239723857,,
"CHE","Switzerland","EXP","Exports","RUS","Russia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,2596797065,,
"CHE","Switzerland","EXP","Exports","RUS","Russia","A","Annual","2011","2011","USD","US Dollar","0","Units",,,3418895577,,
"CHE","Switzerland","EXP","Exports","RUS","Russia","A","Annual","2012","2012","USD","US Dollar","0","Units",,,3152799326,,
"CHE","Switzerland","EXP","Exports","RUS","Russia","A","Annual","2013","2013","USD","US Dollar","0","Units",,,3386785803,,
"CHE","Switzerland","EXP","Exports","RUS","Russia","A","Annual","2014","2014","USD","US Dollar","0","Units",,,3057467418,,
"CHE","Switzerland","EXP","Exports","RUS","Russia","A","Annual","2015","2015","USD","US Dollar","0","Units",,,2392050743,,
"CHE","Switzerland","EXP","Exports","RUS","Russia","A","Annual","2016","2016","USD","US Dollar","0","Units",,,2059323446,,
"CHE","Switzerland","EXP","Exports","RUS","Russia","A","Annual","2017","2017","USD","US Dollar","0","Units",,,2244343213,,
"CHE","Switzerland","EXP","Exports","RUS","Russia","A","Annual","2018","2018","USD","US Dollar","0","Units",,,2578287116,,
"CHE","Switzerland","EXP","Exports","SAU","Saudi Arabia","A","Annual","2010","2010","USD","US Dollar","0","Units",,,1570381560,,
